"depths","times","stages"
1,0,1
2,30,1
2,60,1
4,90,1
6,120,1
8,150,1
9,180,1
9,210,1
10,240,1
10,270,1
10,300,1
10,330,1
10,360,1
11,390,1
11,420,1
11,450,1
11,480,1
12,510,1
12,540,1
13,570,1
13,600,2
13,630,2
13,660,2
13,690,2
13,720,2
13,750,2
13,780,2
13,810,2
13,840,2
13,870,2
13,900,2
13,930,2
13,960,2
13,990,2
13,1020,2
13,1050,2
13,1080,2
13,1110,2
13,1140,2
13,1170,2
13,1200,2
13,1230,2
13,1260,2
13,1290,2
13,1320,2
14,1350,2
14,1380,2
14,1410,2
14,1440,3
14,1470,3
14,1500,3
14,1530,3
14,1560,3
14,1590,3
14,1620,3
14,1650,3
13,1680,3
12,1710,3
11,1740,3
11,1770,3
11,1800,3
11,1830,3
10,1860,3
10,1890,3
10,1920,3
10,1950,3
10,1980,3
10,2010,3
9,2040,3
9,2070,3
9,2100,3
9,2130,3
8,2160,3
8,2190,3
8,2220,3
8,2250,3
8,2280,3
8,2310,3
8,2340,3
8,2370,3
8,2400,3
7,2430,3
7,2460,3
6,2490,3
6,2520,3
6,2550,3
5,2580,3
4,2610,3
4,2640,3
3,2670,3
3,2700,3
1,2730,3
