"depths","times","stages"
1,0,1
3,30,1
6,60,1
6,90,1
6,120,1
7,150,1
8,180,1
8,210,1
10,240,1
11,270,1
11,300,1
11,330,1
13,360,1
13,390,1
13,420,1
14,450,1
14,480,1
14,510,1
14,540,1
14,570,1
15,600,2
15,630,2
15,660,2
15,690,2
15,720,2
15,750,2
15,780,2
15,810,2
15,840,2
15,870,2
15,900,2
15,930,2
15,960,2
15,990,2
15,1020,2
15,1050,2
15,1080,2
15,1110,2
15,1140,2
15,1170,2
15,1200,2
15,1230,2
15,1260,2
15,1290,2
15,1320,2
15,1350,2
15,1380,2
15,1410,2
15,1440,2
15,1470,3
15,1500,3
15,1530,3
15,1560,3
15,1590,3
15,1620,3
15,1650,3
15,1680,3
15,1710,3
14,1740,3
14,1770,3
13,1800,3
13,1830,3
13,1860,3
13,1890,3
13,1920,3
12,1950,3
12,1980,3
12,2010,3
12,2040,3
12,2070,3
12,2100,3
12,2130,3
12,2160,3
12,2190,3
12,2220,3
12,2250,3
12,2280,3
12,2310,3
11,2340,3
11,2370,3
11,2400,3
11,2430,3
11,2460,3
11,2490,3
10,2520,3
10,2550,3
10,2580,3
10,2610,3
10,2640,3
10,2670,3
10,2700,3
10,2730,3
10,2760,3
10,2790,3
10,2820,3
10,2850,3
10,2880,3
10,2910,3
10,2940,3
10,2970,3
9,3000,3
9,3030,3
8,3060,3
8,3090,3
7,3120,3
8,3150,3
7,3180,3
7,3210,3
7,3240,3
6,3270,3
6,3300,3
6,3330,3
6,3360,3
6,3390,3
5,3420,3
5,3450,3
5,3480,3
4,3510,3
4,3540,3
4,3570,3
3,3600,3
3,3630,3
2,3660,3
2,3690,3
1,3720,3
