"depths","times","stages"
1,0,1
5,30,1
5,60,1
5,90,1
5,120,1
5,150,1
5,180,1
7,210,1
7,240,1
7,270,1
8,300,1
8,330,1
8,360,1
8,390,1
8,420,1
8,450,1
9,480,1
9,510,1
10,540,1
10,570,1
10,600,1
10,630,1
10,660,1
11,690,1
13,720,1
13,750,1
14,780,1
14,810,1
14,840,1
14,870,2
14,900,2
14,930,2
14,960,2
14,990,2
14,1020,2
14,1050,2
14,1080,2
14,1110,2
14,1140,2
14,1170,2
14,1200,2
14,1230,2
14,1260,2
14,1290,2
14,1320,2
14,1350,2
14,1380,2
15,1410,2
15,1440,2
15,1470,2
15,1500,2
15,1530,2
15,1560,2
15,1590,2
15,1620,2
15,1650,2
15,1680,2
15,1710,2
15,1740,2
15,1770,2
15,1800,2
15,1830,2
15,1860,2
15,1890,3
15,1920,3
15,1950,3
15,1980,3
15,2010,3
15,2040,3
15,2070,3
15,2100,3
15,2130,3
15,2160,3
15,2190,3
15,2220,3
15,2250,3
15,2280,3
14,2310,3
14,2340,3
14,2370,3
14,2400,3
14,2430,3
15,2460,3
15,2490,3
15,2520,3
15,2550,3
15,2580,3
15,2610,3
14,2640,3
14,2670,3
14,2700,3
14,2730,3
14,2760,3
14,2790,3
14,2820,3
14,2850,3
14,2880,3
14,2910,3
14,2940,3
14,2970,3
14,3000,3
14,3030,3
14,3060,3
14,3090,3
14,3120,3
15,3150,3
15,3180,3
15,3210,3
15,3240,3
15,3270,3
15,3300,3
15,3330,3
15,3360,3
15,3390,3
15,3420,3
15,3450,3
15,3480,3
15,3510,3
15,3540,3
14,3570,3
14,3600,3
14,3630,3
14,3660,3
14,3690,3
14,3720,3
14,3750,3
14,3780,3
14,3810,3
14,3840,3
14,3870,3
14,3900,3
14,3930,3
14,3960,3
14,3990,3
14,4020,3
14,4050,3
14,4080,3
14,4110,3
14,4140,3
14,4170,3
14,4200,3
14,4230,3
14,4260,3
14,4290,3
14,4320,3
14,4350,3
14,4380,3
14,4410,3
14,4440,3
14,4470,3
15,4500,3
14,4530,3
13,4560,3
12,4590,3
12,4620,3
12,4650,3
12,4680,3
12,4710,3
12,4740,3
12,4770,3
12,4800,3
11,4830,3
10,4860,3
10,4890,3
10,4920,3
9,4950,3
9,4980,3
9,5010,3
9,5040,3
9,5070,3
8,5100,3
8,5130,3
8,5160,3
7,5190,3
6,5220,3
6,5250,3
5,5280,3
5,5310,3
5,5340,3
4,5370,3
4,5400,3
3,5430,3
3,5460,3
2,5490,3
2,5520,3
2,5550,3
1,5580,3
