"depths","times","stages"
1,0,1
3,30,1
5,60,1
6,90,1
8,120,1
9,150,1
9,180,1
10,210,1
10,240,1
11,270,1
12,300,1
12,330,1
12,360,1
12,390,1
13,420,1
14,450,1
14,480,1
14,510,1
14,540,1
15,570,1
15,600,1
15,630,1
15,660,1
15,690,2
15,720,2
15,750,2
15,780,2
15,810,2
16,840,2
16,870,2
16,900,2
16,930,2
16,960,2
16,990,2
16,1020,2
16,1050,2
16,1080,2
16,1110,2
16,1140,2
16,1170,2
16,1200,2
16,1230,2
15,1260,2
15,1290,2
15,1320,2
15,1350,2
15,1380,2
15,1410,2
15,1440,2
15,1470,2
15,1500,3
15,1530,3
15,1560,3
15,1590,3
15,1620,3
15,1650,3
15,1680,3
15,1710,3
15,1740,3
15,1770,3
15,1800,3
14,1830,3
14,1860,3
13,1890,3
13,1920,3
13,1950,3
13,1980,3
13,2010,3
13,2040,3
13,2070,3
13,2100,3
13,2130,3
13,2160,3
13,2190,3
13,2220,3
13,2250,3
13,2280,3
13,2310,3
13,2340,3
13,2370,3
13,2400,3
13,2430,3
13,2460,3
13,2490,3
13,2520,3
12,2550,3
12,2580,3
11,2610,3
11,2640,3
11,2670,3
11,2700,3
11,2730,3
10,2760,3
10,2790,3
10,2820,3
10,2850,3
10,2880,3
9,2910,3
9,2940,3
9,2970,3
9,3000,3
9,3030,3
9,3060,3
8,3090,3
5,3120,3
3,3150,3
2,3180,3
1,3210,3
