"depths","times","stages"
1,0,1
3,30,1
4,60,1
6,90,1
7,120,1
7,150,1
8,180,1
8,210,1
9,240,1
9,270,1
9,300,1
9,330,1
9,360,1
9,390,1
11,420,1
11,450,1
13,480,1
13,510,1
13,540,1
13,570,1
14,600,1
14,630,1
14,660,1
14,690,1
14,720,2
14,750,2
13,780,2
13,810,2
13,840,2
13,870,2
13,900,2
13,930,2
13,960,2
13,990,2
13,1020,2
13,1050,2
13,1080,2
13,1110,2
12,1140,2
14,1170,2
15,1200,2
15,1230,2
15,1260,2
14,1290,2
14,1320,2
14,1350,2
14,1380,2
14,1410,2
14,1440,2
13,1470,3
13,1500,3
13,1530,3
13,1560,3
13,1590,3
13,1620,3
13,1650,3
13,1680,3
13,1710,3
14,1740,3
14,1770,3
14,1800,3
14,1830,3
14,1860,3
14,1890,3
14,1920,3
14,1950,3
14,1980,3
14,2010,3
14,2040,3
14,2070,3
14,2100,3
14,2130,3
14,2160,3
14,2190,3
14,2220,3
14,2250,3
14,2280,3
14,2310,3
14,2340,3
13,2370,3
13,2400,3
13,2430,3
13,2460,3
13,2490,3
13,2520,3
13,2550,3
13,2580,3
13,2610,3
13,2640,3
13,2670,3
13,2700,3
13,2730,3
13,2760,3
13,2790,3
13,2820,3
13,2850,3
13,2880,3
13,2910,3
13,2940,3
13,2970,3
13,3000,3
13,3030,3
12,3060,3
12,3090,3
12,3120,3
12,3150,3
12,3180,3
12,3210,3
12,3240,3
12,3270,3
12,3300,3
12,3330,3
12,3360,3
12,3390,3
12,3420,3
12,3450,3
12,3480,3
12,3510,3
11,3540,3
11,3570,3
11,3600,3
11,3630,3
11,3660,3
11,3690,3
11,3720,3
10,3750,3
10,3780,3
10,3810,3
10,3840,3
8,3870,3
7,3900,3
7,3930,3
7,3960,3
7,3990,3
5,4020,3
5,4050,3
5,4080,3
5,4110,3
4,4140,3
3,4170,3
2,4200,3
1,4230,3
