"depths","times","stages"
1,0,1
2,30,1
2,60,1
3,90,1
3,120,1
4,150,1
5,180,1
7,210,1
7,240,1
7,270,1
7,300,1
9,330,1
10,360,1
11,390,1
11,420,1
12,450,1
13,480,1
13,510,1
13,540,1
13,570,1
13,600,1
13,630,1
13,660,1
13,690,1
13,720,2
13,750,2
13,780,2
13,810,2
13,840,2
13,870,2
14,900,2
14,930,2
14,960,2
14,990,2
14,1020,2
14,1050,2
14,1080,2
14,1110,2
14,1140,2
14,1170,2
14,1200,2
14,1230,2
14,1260,2
14,1290,2
14,1320,2
14,1350,2
14,1380,2
14,1410,2
14,1440,2
13,1470,2
13,1500,2
13,1530,2
13,1560,2
13,1590,2
13,1620,2
13,1650,2
13,1680,3
13,1710,3
13,1740,3
13,1770,3
13,1800,3
13,1830,3
13,1860,3
13,1890,3
13,1920,3
13,1950,3
13,1980,3
12,2010,3
12,2040,3
11,2070,3
11,2100,3
11,2130,3
9,2160,3
8,2190,3
7,2220,3
6,2250,3
6,2280,3
5,2310,3
5,2340,3
5,2370,3
5,2400,3
3,2430,3
3,2460,3
3,2490,3
3,2520,3
3,2550,3
1,2580,3
