"depths","times","stages"
1,0,1
3,30,1
5,60,1
5,90,1
6,120,1
5,150,1
6,180,1
7,210,1
7,240,1
8,270,1
8,300,1
8,330,1
9,360,1
10,390,1
11,420,1
12,450,1
11,480,1
12,510,1
12,540,1
12,570,1
13,600,1
13,630,1
13,660,1
14,690,2
14,720,2
14,750,2
15,780,2
15,810,2
15,840,2
15,870,2
15,900,2
14,930,2
14,960,2
14,990,2
14,1020,2
14,1050,2
14,1080,2
14,1110,2
14,1140,2
14,1170,2
14,1200,2
14,1230,2
14,1260,2
14,1290,2
14,1320,2
14,1350,2
14,1380,2
14,1410,2
14,1440,2
14,1470,2
14,1500,2
14,1530,2
13,1560,2
13,1590,2
13,1620,3
13,1650,3
13,1680,3
13,1710,3
13,1740,3
13,1770,3
13,1800,3
13,1830,3
13,1860,3
13,1890,3
13,1920,3
13,1950,3
13,1980,3
13,2010,3
13,2040,3
13,2070,3
12,2100,3
12,2130,3
12,2160,3
12,2190,3
12,2220,3
11,2250,3
11,2280,3
11,2310,3
11,2340,3
10,2370,3
10,2400,3
10,2430,3
10,2460,3
9,2490,3
8,2520,3
8,2550,3
6,2580,3
5,2610,3
4,2640,3
4,2670,3
2,2700,3
3,2730,3
2,2760,3
1,2790,3
