"depths","durations","times","stages"
1,0.921821543325981,0,1
2,4.12726640701294,0.921821543325981,1
3,4.54728783853352,5.04908795033892,1
4,10.772236258102,9.59637578887244,1
5,76.8925458821114,20.3686120469744,1
6,9.13360645267493,97.2611579290858,1
7,54.7828491128294,106.394764381761,1
8,12.0434361665199,161.17761349459,1
9,29.1841372406731,173.22104966111,1
10,202.701757715138,202.405186901783,1
11,17.0540192429168,405.106944616922,1
12,32.7715152623132,422.160963859838,1
13,42.5021444630042,454.932479122152,1
13,1161.55691351715,497.434623585156,2
13,102.738543798914,1658.9915371023,3
12,30.1789301482495,1761.73008090122,3
11,212.970462185556,1791.90901104947,3
10,88.8184534870677,2004.87947323502,3
9,35.7423617248423,2093.69792672209,3
8,34.0493976545986,2129.44028844693,3
7,234.32248491878,2163.48968610153,3
6,35.5000021419255,2397.81217102031,3
5,68.6730880823857,2433.31217316224,3
4,4.60700018745138,2501.98526124462,3
3,37.3331819273476,2506.59226143207,3
2,52.0815949489302,2543.92544335942,3
1,Inf,2596.00703830835,3
