"depths","durations","times","stages"
1,6.71359742277612,0,1
2,30.0222716914085,6.71359742277612,1
3,9.00076589733362,36.7358691141847,1
4,128.995384753455,45.7366350115183,1
5,5.33390600979328,174.732019764973,1
6,50.9348478128385,180.065925774767,1
7,2.18676238987535,231.000773587605,1
8,57.7232063924718,233.187535977481,1
9,23.3089631699647,290.910742369952,1
10,20.8891160320491,314.219705539917,1
11,104.327054052075,335.108821571966,1
12,67.9832211834798,439.435875624041,1
13,62.9742192799846,507.419096807521,1
14,113.324408945487,570.393316087505,1
14,265.118554634973,683.717725032992,2
13,246.80080271326,948.836279667966,2
12,591.214721445047,1195.63708238123,2
12,2.03364022158462,1786.85180382627,3
11,145.918333187572,1788.88544404786,3
10,8.55833459005225,1934.80377723543,3
9,239.50685915217,1943.36211182548,3
8,81.4358053004189,2182.86897097765,3
7,43.3974538437842,2264.30477627807,3
6,76.540417979762,2307.70223012185,3
5,12.6384274240186,2384.24264810162,3
4,36.511947141963,2396.88107552564,3
3,0.611014690075535,2433.3930226676,3
4,123.945753349572,2434.00403735767,3
3,12.8287676494801,2557.94979070725,3
2,11.9837855966762,2570.77855835673,3
1,Inf,2582.7623439534,3
