"depths","durations","times","stages"
1,1.76605667931184,0,1
2,31.1045410321621,1.76605667931184,1
3,4.84503286797553,32.8705977114739,1
4,36.2421221699671,37.7156305794495,1
5,18.7145782756615,73.9577527494166,1
6,10.2833111525203,92.6723310250781,1
7,49.124390781188,102.955642177598,1
8,67.522141645035,152.080032958786,1
9,75.0485007717116,219.602174603821,1
10,79.6436961097857,294.650675375533,1
11,41.0900457854023,374.294371485319,1
11,172.872104837249,415.384417270721,2
12,64.6137753871535,588.25652210797,2
11,155.298332683742,652.870297495123,2
12,384.988343098989,808.168630178865,2
11,79.1719677248163,1193.15697327785,2
11,17.4480237765238,1272.32894100267,3
10,79.2489424621454,1289.77696477919,3
9,136.000889780261,1369.02590724134,3
8,41.2658402055968,1505.0267970216,3
7,117.360286758618,1546.2926372272,3
6,149.198402268078,1663.65292398582,3
5,24.5709526073188,1812.85132625389,3
4,9.52896873059217,1837.42227886121,3
3,12.7496242083726,1846.9512475918,3
2,28.5166138863626,1859.70087180018,3
1,Inf,1888.21748568654,3
