"depths","durations","times","stages"
1,1.33840213218955,0,1
2,10.3762135282159,1.33840213218955,1
3,14.6270864442118,11.7146156604054,1
4,31.6643438598418,26.3417021046172,1
5,84.0260913927757,58.006045964459,1
6,37.6893826870805,142.032137357235,1
7,11.7412095970728,179.721520044315,1
8,64.2777015737502,191.462729641388,1
9,0.572736466814746,255.740431215138,1
8,95.6005978557633,256.313167681953,1
9,154.282898948139,351.913765537716,1
10,16.1259865080938,506.196664485855,1
11,204.860947021567,522.322650993949,1
12,4.12701906680672,727.183598015516,1
12,346.88875060328,731.310617082323,2
13,548.397874559936,1078.1993676856,2
13,248.754475947061,1626.59724224554,3
12,55.893058020738,1875.3517181926,3
11,30.3639703197405,1931.24477621334,3
10,91.944671603309,1961.60874653308,3
9,1.65680598396102,2053.55341813639,3
8,28.0168926692568,2055.21022412035,3
7,65.0883998579166,2083.2271167896,3
6,37.0576468802756,2148.31551664752,3
5,102.782787563826,2185.3731635278,3
4,12.1937244611631,2288.15595109162,3
3,1.03882961673662,2300.34967555279,3
2,4.92164209485054,2301.38850516952,3
1,Inf,2306.31014726437,3
