"depths","durations","times","stages"
1,17.3519166321055,0,1
2,19.3009793139898,17.3519166321055,1
3,36.2379967155779,36.6528959460953,1
4,38.6906655794736,72.8908926616732,1
5,1.28349402546883,111.581558241147,1
6,1.34216885778297,112.865052266616,1
5,101.072175258981,114.207221124399,1
6,31.6395625397909,215.27939638338,1
5,9.51098501143889,246.918958923171,1
6,4.74084843387681,256.42994393461,1
7,28.0237347681955,261.170792368487,1
8,50.2600900015553,289.194527136682,1
9,119.676091861755,339.454617138237,1
10,18.2537698410451,459.130708999993,1
11,128.825323029718,477.384478841038,1
12,7.75316206614684,606.209801870756,1
12,96.3995438860729,613.962963936903,2
13,687.698075129493,710.362507822976,2
14,163.911701962352,1398.06058295247,2
13,14.0148048829142,1561.97228491482,2
13,3.92294710255237,1575.98708979774,3
12,233.636456451737,1579.91003690029,3
11,130.061995814891,1813.54649335202,3
10,2.2243818413699,1943.60848916692,3
9,32.4949721834855,1945.83287100829,3
10,11.9900674471864,1978.32784319177,3
9,102.521452075598,1990.31791063896,3
8,31.7018792266026,2092.83936271456,3
7,88.1517040475173,2124.54124194116,3
6,26.9188219547505,2212.69294598868,3
5,28.3882398718383,2239.61176794343,3
4,27.153553963723,2268.00000781526,3
3,4.91955666067997,2295.15356177899,3
2,24.2815353522515,2300.07311843967,3
1,Inf,2324.35465379192,3
