"depths","durations","times","stages"
1,39.9291888071147,0,1
2,59.8795627023945,39.9291888071147,1
3,0.728963151136313,99.8087515095092,1
4,13.7941144537724,100.537714660646,1
5,9.58352620916797,114.331829114418,1
6,50.3913080652428,123.915355323586,1
7,37.8213946383103,174.306663388829,1
8,0.843119248747826,212.128058027139,1
9,128.857267471508,212.971177275887,1
10,134.194572055755,341.828444747394,1
11,48.2699852408775,476.02301680315,1
10,14.8439901955426,524.293002044027,1
11,64.3120214459425,539.13699223957,1
11,410.406167915368,603.449013685512,2
10,12.3877238354892,1013.85518160088,2
9,199.314929134897,1026.24290543637,2
9,60.8177908312064,1225.55783457127,3
10,21.3804254634306,1286.37562540247,3
9,60.9606990487105,1307.7560508659,3
8,12.5763825781178,1368.71674991461,3
9,84.4752406638868,1381.29313249273,3
8,69.3642600646065,1465.76837315662,3
7,38.9591710991226,1535.13263322122,3
6,5.48300995200407,1574.09180432035,3
5,17.0912928599864,1579.57481427235,3
4,248.178764523002,1596.66610713234,3
3,59.1595127344613,1844.84487165534,3
2,114.980489623951,1904.0043843898,3
1,Inf,2018.98487401375,3
