"depths","durations","times","stages"
1,1.89288785810479,0,1
2,0.69253915120418,1.89288785810479,1
3,3.27938755663733,2.58542700930897,1
4,4.94417002967869,5.8648145659463,1
5,44.9560324825293,10.808984595625,1
6,17.3001274427709,55.7650170781543,1
7,71.4802838723454,73.0651445209253,1
8,4.05793697612052,144.545428393271,1
9,53.757089186369,148.603365369391,1
10,63.2642039819799,202.36045455576,1
11,35.9688055856774,265.62465853774,1
12,37.8427476829125,301.593464123418,1
13,206.250778152348,339.43621180633,1
14,91.5676680188138,545.686989958678,1
14,1069.06644189711,637.254657977492,2
14,109.899730382022,1706.3210998746,3
13,114.823373816272,1816.22083025663,3
12,40.9987470448937,1931.0442040729,3
13,39.6806377248265,1972.04295111779,3
12,80.8180169826014,2011.72358884262,3
11,57.7184925399101,2092.54160582522,3
10,15.2475724427495,2150.26009836513,3
9,6.55340577204106,2165.50767080788,3
8,61.0587164569406,2172.06107657992,3
7,56.4344571109741,2233.11979303686,3
8,9.37623418091471,2289.55425014783,3
7,15.3585405615759,2298.93048432875,3
6,2.72616924044405,2314.28902489032,3
7,41.5344279328278,2317.01519413077,3
6,10.7492167434402,2358.5496220636,3
5,68.4354744872967,2369.29883880704,3
4,22.4959568654567,2437.73431329433,3
3,62.6848872507317,2460.23027015979,3
2,62.8023439612161,2522.91515741052,3
1,Inf,2585.71750137174,3
