"depths","durations","times","stages"
1,14.9670885782495,0,1
2,19.0266854304794,14.9670885782495,1
3,9.73959844231074,33.9937740087289,1
4,26.7339396899694,43.7333724510396,1
5,18.021070646743,70.467312141009,1
6,7.92099234182388,88.488382787752,1
7,146.179729055702,96.4093751295758,1
8,21.8147296032893,242.589104185278,1
9,105.4916143786,264.403833788567,1
10,50.2082321257508,369.895448167167,1
11,33.0770433518207,420.103680292918,1
12,60.2834942280639,453.180723644739,1
13,26.7303929358927,513.464217872803,1
14,214.298913562742,540.194610808695,1
15,46.3027817294504,754.493524371437,1
15,1066.42814398456,800.796306100887,2
15,178.255861462783,1867.22445008544,3
14,27.449081086088,2045.48031154823,3
13,67.136446007838,2072.92939263431,3
12,30.1017260609583,2140.06583864215,3
11,193.044185472705,2170.16756470311,3
10,284.144357987786,2363.21175017582,3
9,41.0676135747231,2647.3561081636,3
8,6.15382466154779,2688.42372173833,3
7,33.1964979784443,2694.57754639987,3
6,14.6880858116006,2727.77404437832,3
5,10.9745243561288,2742.46213018992,3
4,39.5379834014802,2753.43665454605,3
3,12.3102449447979,2792.97463794753,3
2,1.06731744026774,2805.28488289232,3
1,Inf,2806.35220033259,3
