"depths","durations","times","stages"
1,0.698801388498396,0,1
2,55.5620370771656,0.698801388498396,1
3,23.893077865536,56.260838465664,1
4,9.90438860781479,80.1539163312,1
5,19.8635934274026,90.0583049390148,1
6,7.15630044177588,109.921898366417,1
7,17.0520954092758,117.078198808193,1
8,47.0064012827814,134.130294217469,1
9,30.7560105637337,181.13669550025,1
10,201.262894029732,211.892706063984,1
11,60.2732635493749,413.155600093716,1
12,149.601972050234,473.428863643091,1
13,0.83796012751111,623.030835693325,1
12,12.3425212815215,623.868795820837,1
13,102.498764885904,636.211317102358,1
14,13.9639273006981,738.710081988262,1
14,33.7289727386087,752.67400928896,2
13,811.495140092891,786.402982027569,2
13,2.22708976644071,1597.89812212046,3
12,136.23910939654,1600.1252118869,3
11,51.5278250677511,1736.36432128344,3
10,305.480037104705,1787.89214635119,3
9,4.77421472392371,2093.3721834559,3
8,28.585699328687,2098.14639817982,3
7,24.0411173435859,2126.73209750851,3
6,133.992330052547,2150.77321485209,3
5,8.66317573934793,2284.76554490464,3
4,9.70896204429073,2293.42872064399,3
3,12.0317620823785,2303.13768268828,3
2,44.374919866485,2315.16944477066,3
1,Inf,2359.54436463714,3
