"depths","durations","times","stages"
1,24.9165659087012,0,1
2,2.4267737033781,24.9165659087012,1
3,18.1232765615229,27.3433396120793,1
4,37.3231464099848,45.4666161736022,1
5,66.5747252569765,82.789762583587,1
6,87.4913020593212,149.364487840563,1
7,9.16594761545807,236.855789899885,1
8,28.7813691462414,246.021737515343,1
9,41.2704720087477,274.803106661584,1
10,3.84383079915159,316.073578670332,1
11,200.267763072338,319.917409469483,1
12,13.6084283945254,520.185172541822,1
13,27.8017251027954,533.793600936347,1
14,38.4770509414375,561.595326039143,1
15,35.8983543534048,600.07237698058,1
15,745.728527004207,635.970731333985,2
15,47.066033251029,1381.69925833819,3
14,271.175103108505,1428.76529158922,3
13,58.4106654076215,1699.94039469773,3
12,38.7366770075944,1758.35106010535,3
11,255.93656277164,1797.08773711294,3
10,21.1043488131095,2053.02429988458,3
9,38.5781186947133,2074.12864869769,3
8,152.315342402026,2112.7067673924,3
7,91.157293225695,2265.02210979443,3
6,17.2996173407105,2356.17940302013,3
5,9.37597829848528,2373.47902036084,3
4,35.495077030926,2382.85499865932,3
3,11.6630292457767,2418.35007569025,3
2,5.89564729481936,2430.01310493602,3
1,Inf,2435.90875223084,3
