"depths","durations","times","stages"
1,10.8350984362486,0,1
2,3.90294816344976,10.8350984362486,1
3,30.582715781294,14.7380465996984,1
4,21.4860987734384,45.3207623809924,1
5,0.398987171550587,66.8068611544308,1
6,78.099507242006,67.2058483259814,1
7,11.6522407754221,145.305355567987,1
8,22.4141936961834,156.95759634341,1
9,3.22329557293818,179.371790039593,1
10,27.7487888505187,182.595085612531,1
11,34.2579824953444,210.34387446305,1
12,38.23946121899,244.601856958394,1
13,262.119776752336,282.841318177384,1
14,10.9601716185507,544.961094929721,1
15,128.603938021478,555.921266548271,1
15,63.3034103308163,684.52520456975,2
16,983.333376179774,747.828614900566,2
16,163.543740758809,1731.16199108034,3
15,328.24217972794,1894.70573183915,3
14,16.9628381822258,2222.94791156709,3
13,874.827933221688,2239.91074974931,3
12,321.228904080554,3114.738682971,3
11,4.67284071241238,3435.96758705156,3
10,68.2808665461735,3440.64042776397,3
9,24.2083865179502,3508.92129431014,3
8,64.2746276342382,3533.12968082809,3
7,47.2767432978881,3597.40430846233,3
6,1.03282107971609,3644.68105176022,3
5,79.7055262710355,3645.71387283993,3
4,42.3593977448722,3725.41939911097,3
3,11.765808902464,3767.77879685584,3
4,4.6856029657647,3779.54460575831,3
3,21.9214176146938,3784.23020872407,3
2,24.6243700749219,3806.15162633876,3
1,Inf,3830.77599641369,3
