"depths","durations","times","stages"
1,8.53192335180938,0,1
2,8.5565690100193,8.53192335180938,1
3,1.40295077254996,17.0884923618287,1
4,2.83977989262591,18.4914431343786,1
5,74.7664309740238,21.3312230270046,1
6,8.59617201474015,96.0976540010284,1
5,13.1497512459755,104.693826015769,1
6,13.4984101718291,117.843577261744,1
7,43.7347848264778,131.341987433573,1
8,41.5457106802269,175.076772260051,1
9,181.229604456883,216.622482940278,1
10,131.455615187107,397.852087397161,1
11,61.1589251651228,529.307702584268,1
11,11.4477155730128,590.46662774939,2
12,832.269924022449,601.914343322403,2
11,121.081326408624,1434.18426734485,2
11,7.9553205287084,1555.26559375348,3
10,214.96271672783,1563.22091428219,3
9,89.4368760970242,1778.18363101002,3
8,70.6215683577404,1867.62050710704,3
7,49.4702042170622,1938.24207546478,3
6,266.412220903135,1987.71227968184,3
5,64.3928873886293,2254.12450058498,3
4,24.8814009285793,2318.51738797361,3
3,3.78056007320993,2343.39878890219,3
2,32.0252973853117,2347.1793489754,3
1,Inf,2379.20464636071,3
