"depths","durations","times","stages"
1,11.8517654382702,0,1
2,4.69761883467436,11.8517654382702,1
3,10.8347865067549,16.5493842729445,1
4,19.3412987263759,27.3841707796994,1
5,79.2203182537758,46.7254695060754,1
6,6.00978425762806,125.945787759851,1
7,23.4706107381623,131.955572017479,1
8,55.5817758015601,155.426182755642,1
9,68.2899452128911,211.007958557202,1
10,31.2390636876225,279.297903770093,1
11,30.1219851709902,310.536967457715,1
12,29.713689434963,340.658952628705,1
13,7.56213096251292,370.372642063668,1
13,162.477568297198,377.934773026181,2
12,444.774610115693,540.412341323379,2
13,422.017085708526,985.186951439072,2
13,210.304788992078,1407.2040371476,3
12,52.6799042618643,1617.50882613968,3
11,159.76866124604,1670.18873040154,3
10,60.1077755761798,1829.95739164758,3
9,7.52328209229745,1890.06516722376,3
8,15.956171322614,1897.58844931606,3
9,12.3021466783973,1913.54462063867,3
8,28.387184953317,1925.84676731707,3
7,10.7173466531094,1954.23395227039,3
6,57.3582599065148,1964.9512989235,3
5,3.35411170497537,2022.30955883001,3
4,2.88065489439759,2025.66367053499,3
3,3.15022637718357,2028.54432542938,3
2,6.97034212997096,2031.69455180657,3
3,62.2608877210425,2038.66489393654,3
2,21.6316819085246,2100.92578165758,3
1,Inf,2122.55746356611,3
