"depths","durations","times","stages"
1,4.44509402289987,0,1
2,19.0989415191843,4.44509402289987,1
3,0.13411170290783,23.5440355420842,1
4,3.449609804187,23.678147244992,1
5,6.27500577270985,27.127757049179,1
4,18.288364741872,33.4027628218889,1
5,16.5566808581352,51.6911275637608,1
6,11.0479449764207,68.247808421896,1
7,76.2373678965084,79.2957533983167,1
6,18.7014423642928,155.533121294825,1
7,40.5470270649497,174.234563659118,1
8,33.4850614566012,214.781590724068,1
9,122.074261124711,248.266652180669,1
10,14.0326356757432,370.34091330538,1
11,52.1794546635622,384.373548981123,1
12,15.8958463828531,436.553003644685,1
13,33.2766022117187,452.448850027538,1
14,115.605316204993,485.725452239257,1
15,9.4348976046324,601.33076844425,1
16,13.1622728984803,610.765666048883,1
15,31.7579609560752,623.927938947363,1
15,483.910346153633,655.685899903438,2
14,154.321810588323,1139.59624605707,2
14,204.624468257577,1293.91805664539,3
13,23.326717519667,1498.54252490297,3
14,459.858802117102,1521.86924242264,3
15,261.057222014094,1981.72804453974,3
14,400.756990027308,2242.78526655383,3
13,50.2518822126285,2643.54225658114,3
14,413.823207012435,2693.79413879377,3
13,154.346800844651,3107.61734580621,3
12,58.301332427226,3261.96414665086,3
11,9.33823515317363,3320.26547907808,3
10,451.242812751233,3329.60371423126,3
9,74.7489809565013,3780.84652698249,3
10,21.5909961482976,3855.59550793899,3
9,119.255705996777,3877.18650408729,3
8,98.1497808772715,3996.44221008406,3
7,28.5134522127914,4094.59199096134,3
6,87.5741802559369,4123.10544317413,3
5,22.6693901047111,4210.67962343006,3
4,7.04728379787412,4233.34901353477,3
3,4.02732539456338,4240.39629733265,3
2,50.0733150889109,4244.42362272721,3
1,Inf,4294.49693781612,3
