"depths","durations","times","stages"
1,0.900475181639194,0,1
2,5.75702870542544,0.900475181639194,1
3,55.3451787905622,6.65750388706464,1
2,6.95180042088031,62.0026826776269,1
3,8.34644545987248,68.9544830985072,1
4,9.39584606482337,77.3009285583797,1
5,70.0282198746407,86.696774623203,1
6,9.39915085397661,156.724994497844,1
7,8.49319188843432,166.12414535182,1
8,9.72803354573747,174.617337240255,1
7,15.7707579433918,184.345370785992,1
8,3.6360441213896,200.116128729384,1
9,72.7298823522363,203.752172850774,1
10,9.13592777447872,276.48205520301,1
11,20.0646774532894,285.617982977489,1
12,21.5376511796688,305.682660430778,1
13,145.725268637916,327.220311610447,1
14,21.9679776531158,472.945580248363,1
14,177.634296566248,494.913557901479,2
15,622.007444286372,672.547854467727,2
14,246.982023425567,1294.5552987541,2
14,152.506728221197,1541.53732217967,3
13,290.920031225832,1694.04405040086,3
14,994.523290683683,1984.96408162669,3
13,389.824286795336,2979.48737231038,3
12,90.4443843468953,3369.31165910571,3
13,935.195260010947,3459.75604345261,3
12,739.103219682588,4394.95130346356,3
11,65.3623861144297,5134.05452314614,3
10,22.0910683181137,5199.41690926057,3
9,268.058123850349,5221.50797757869,3
8,17.2889585051598,5489.56610142904,3
7,42.8593395045027,5506.8550599342,3
6,17.8090736304875,5549.7143994387,3
5,132.070411461063,5567.52347306919,3
4,77.497680143706,5699.59388453025,3
5,38.1601505633444,5777.09156467396,3
4,11.7846853536321,5815.2517152373,3
3,27.6996834443653,5827.03640059093,3
2,20.6938811670989,5854.7360840353,3
1,Inf,5875.4299652024,3
