"depths","durations","times","stages"
1,48.3857203795576,0,1
2,10.2456386014819,48.3857203795576,1
3,35.35097278677,58.6313589810395,1
4,8.99393486324698,93.9823317678095,1
5,48.6870460544703,102.976266631056,1
6,70.8658766593593,151.663312685527,1
7,39.7442758379782,222.529189344886,1
8,43.901576224556,262.273465182864,1
9,5.91081905896834,306.17504140742,1
10,12.2111339215189,312.085860466389,1
9,16.0446108141914,324.296994387907,1
10,19.0865467563272,340.341605202099,1
11,41.3221982928614,359.428151958426,1
12,206.32260065117,400.750350251287,1
13,71.9315595723082,607.072950902457,1
13,831.563806296335,679.004510474765,2
13,54.5104210148565,1510.5683167711,3
12,85.8980881917523,1565.07873778596,3
11,76.7782454495318,1650.97682597771,3
10,17.9677512818726,1727.75507142724,3
9,110.365970802522,1745.72282270911,3
8,182.022525452751,1856.08879351164,3
7,2.02556941076182,2038.11131896439,3
6,2.11015526724032,2040.13688837515,3
5,28.2934637088329,2042.24704364239,3
4,17.2874861746095,2070.54050735122,3
5,54.6586368952817,2087.82799352583,3
4,21.362866536947,2142.48663042111,3
3,26.7151266908277,2163.84949695806,3
2,28.7902779398923,2190.56462364889,3
1,Inf,2219.35490158878,3
