"depths","durations","times","stages"
1,15.6951089230367,0,1
2,37.9509614070749,15.6951089230367,1
3,11.6596112180628,53.6460703301116,1
4,38.0786055849833,65.3056815481744,1
5,1.02986015406569,103.384287133158,1
6,44.9941050980177,104.414147287223,1
7,59.4720814969945,149.408252385241,1
8,7.42694028801759,208.880333882236,1
9,45.2991762259878,216.307274170253,1
10,1.91687268018723,261.606450396241,1
11,40.2532647053401,263.523323076428,1
12,216.35154168644,303.776587781768,1
13,3.60189686094725,520.128129468209,1
14,23.8545346096134,523.730026329156,1
14,106.318674115464,547.58456093877,2
15,596.950018333235,653.903235054234,2
16,175.225245066104,1250.85325338747,2
16,1059.59431796721,1426.07849845357,3
15,76.5488214313455,2485.67281642078,3
14,39.4664664392699,2562.22163785212,3
13,131.796456571901,2601.68810429139,3
12,114.193833471921,2733.48456086329,3
11,23.1302806641906,2847.67839433522,3
10,348.853964431779,2870.80867499941,3
9,79.7390377189731,3219.66263943119,3
8,92.0770654867979,3299.40167715016,3
7,221.56017742121,3391.47874263696,3
6,58.7173770666418,3613.03892005817,3
5,1.94703103043139,3671.75629712481,3
4,10.5783907857572,3673.70332815524,3
3,53.4173116837178,3684.281718941,3
2,37.0390180113232,3737.69903062471,3
1,Inf,3774.73804863604,3
