"depths","durations","times","stages"
1,25.0943244823247,0,1
2,14.6385216408207,25.0943244823247,1
3,12.7888723261781,39.7328461231454,1
4,18.3942803174706,52.5217184493235,1
5,39.3984642611412,70.9159987667941,1
6,8.86961613936971,110.314463027935,1
5,0.884162455797195,119.184079167305,1
6,23.2150721095439,120.068241623102,1
7,27.2838865703249,143.283313732646,1
8,26.6365805201689,170.567200302971,1
9,113.404978949111,197.20378082314,1
8,23.4683231126173,310.60875977225,1
9,105.370182572087,334.077082884868,1
10,72.3887837967118,439.447265456955,1
11,12.2344839697083,511.836049253667,1
12,10.2108789666867,524.070533223375,1
13,83.2374343733597,534.281412190062,1
13,386.930212780354,617.518846563422,2
12,33.2965839537069,1004.44905934378,2
13,357.281842594966,1037.74564329748,2
14,192.204316443427,1395.02748589245,2
14,37.0762689015828,1587.23180233588,3
13,679.812178447747,1624.30807123746,3
14,97.8646073536947,2304.12024968521,3
13,106.93968587555,2401.9848570389,3
12,186.053183346198,2508.92454291445,3
11,318.877774507818,2694.97772626065,3
10,98.8555775798559,3013.85550076847,3
9,184.377822950712,3112.71107834832,3
8,15.1899744814727,3297.08890129904,3
7,220.793029629536,3312.27887578051,3
6,47.7705058406455,3533.07190541004,3
5,140.473703846224,3580.84241125069,3
4,5.42701629456133,3721.31611509691,3
3,7.89771098417623,3726.74313139147,3
2,5.07418172433972,3734.64084237565,3
1,Inf,3739.71502409999,3
