"depths","durations","times","stages"
1,10.6174249701823,0,1
2,4.80376277863979,10.6174249701823,1
3,38.7260103352875,15.4211877488221,1
4,2.97187668960843,54.1471980841096,1
5,37.4827957437901,57.119074773718,1
6,68.7076492057301,94.601870517508,1
7,29.3769516347253,163.309519723238,1
6,1.52269079660377,192.686471357964,1
7,69.0491703000474,194.209162154567,1
8,47.4701346202757,263.258332454615,1
9,43.3966085230932,310.72846707489,1
10,73.0440535051962,354.125075597984,1
11,91.4415010512029,427.16912910318,1
11,7.01867928728461,518.610630154383,2
12,136.356700728647,525.629309441667,2
11,206.868646200746,661.986010170315,2
12,193.3114406125,868.854656371061,2
11,36.1330442441006,1062.16609698356,2
10,386.290118963605,1098.29914122766,2
10,20.8919688826427,1484.58926019127,3
9,7.93688443372957,1505.48122907391,3
8,5.30293176416308,1513.41811350764,3
7,11.7939346237108,1518.7210452718,3
6,9.77789761789609,1530.51497989551,3
5,58.9350515951342,1540.29287751341,3
6,0.729211687576026,1599.22792910854,3
5,1.33611984550953,1599.95714079612,3
4,94.4192723784238,1601.29326064163,3
3,0.337996743328404,1695.71253302005,3
4,15.876654732496,1696.05052976338,3
3,4.66132620353824,1711.92718449588,3
2,12.4560310319066,1716.58851069941,3
3,31.1131364463602,1729.04454173132,3
2,99.6392326751604,1760.15767817768,3
1,Inf,1859.79691085284,3
