"depths","times","stages"
1,0,1
2,30,1
5,60,1
6,90,1
10,120,1
10,150,1
10,180,1
11,210,1
11,240,1
13,270,1
12,300,1
12,330,1
12,360,1
12,390,1
12,420,1
13,450,1
13,480,1
13,510,1
14,540,1
14,570,1
14,600,1
15,630,1
16,660,1
16,690,1
16,720,2
16,750,2
16,780,2
16,810,2
16,840,2
16,870,2
16,900,2
16,930,2
16,960,2
16,990,2
16,1020,2
16,1050,2
16,1080,2
16,1110,2
16,1140,2
16,1170,2
16,1200,2
16,1230,2
16,1260,2
16,1290,2
16,1320,2
16,1350,2
16,1380,2
16,1410,2
16,1440,2
16,1470,2
16,1500,2
16,1530,2
16,1560,2
16,1590,2
16,1620,2
16,1650,3
16,1680,3
16,1710,3
16,1740,3
16,1770,3
16,1800,3
15,1830,3
15,1860,3
15,1890,3
15,1920,3
16,1950,3
15,1980,3
15,2010,3
15,2040,3
15,2070,3
15,2100,3
15,2130,3
15,2160,3
15,2190,3
14,2220,3
14,2250,3
14,2280,3
14,2310,3
14,2340,3
14,2370,3
14,2400,3
14,2430,3
14,2460,3
14,2490,3
14,2520,3
14,2550,3
13,2580,3
12,2610,3
11,2640,3
11,2670,3
11,2700,3
11,2730,3
11,2760,3
11,2790,3
10,2820,3
10,2850,3
10,2880,3
10,2910,3
10,2940,3
10,2970,3
10,3000,3
10,3030,3
10,3060,3
9,3090,3
9,3120,3
9,3150,3
9,3180,3
9,3210,3
9,3240,3
9,3270,3
9,3300,3
9,3330,3
8,3360,3
8,3390,3
8,3420,3
7,3450,3
7,3480,3
7,3510,3
6,3540,3
5,3570,3
4,3600,3
3,3630,3
3,3660,3
2,3690,3
2,3720,3
1,3750,3
