"depths","durations","times","stages"
1,10.3659426409736,0,1
2,33.2852025964528,10.3659426409736,1
3,20.0759484836683,43.6511452374264,1
4,30.5351951049472,63.7270937210946,1
5,79.2510359907434,94.2622888260418,1
6,16.2432813181366,173.513324816785,1
7,23.0866661309888,189.756606134922,1
8,63.4122985473261,212.843272265911,1
9,19.9412461538616,276.255570813237,1
10,44.0748880904124,296.196816967098,1
11,20.3790296605209,340.271705057511,1
12,161.394128300117,360.650734718032,1
13,174.639713032795,522.044863018149,1
14,92.2631743103695,696.684576050944,1
15,355.104428836968,788.947750361314,1
16,21.5514498042664,1144.05217919828,1
16,674.139867700476,1165.60362900255,2
15,1337.9317174541,1839.74349670302,2
16,469.870218671783,3177.67521415712,2
15,19.407010427904,3647.5454328289,2
14,92.4100294578502,3666.95244325681,2
13,567.218400380926,3759.36247271466,2
13,30.3281951304789,4326.58087309558,3
12,16.2125933545049,4356.90906822606,3
11,32.1102537375064,4373.12166158057,3
10,2.23595979524998,4405.23191531807,3
9,23.8917531548905,4407.46787511332,3
8,166.614362163072,4431.35962826821,3
7,73.6918088342254,4597.97399043129,3
6,209.822615999575,4671.66579926551,3
5,12.7808042085044,4881.48841526509,3
4,6.26678626149442,4894.26921947359,3
3,4.77690977429211,4900.53600573508,3
2,1.68300221918525,4905.31291550938,3
1,Inf,4906.99591772856,3
