"depths","durations","times","stages"
1,25.1749974020143,0,1
2,6.97215316307727,25.1749974020143,1
3,49.7207236908066,32.1471505650916,1
4,18.7823265429529,81.8678742558982,1
5,45.5013837567746,100.650200798851,1
6,183.253889585084,146.151584555626,1
7,9.39127510188831,329.405474140709,1
8,8.23837335480465,338.796749242598,1
9,21.4302685729415,347.035122597402,1
10,75.0000071698399,368.465391170344,1
11,57.7387348712202,443.465398340184,1
12,211.155977252299,501.204133211404,1
11,5.54524507416284,712.360110463702,1
12,214.72130486573,717.905355537865,1
13,31.2512395053558,932.626660403595,1
14,67.9488667715668,963.877899908951,1
15,41.7774729591438,1031.82676668052,1
16,20.1377745175541,1073.60423963966,1
15,20.1738068628986,1093.74201415722,1
16,69.9661623170696,1113.91582102011,1
15,65.1452978326076,1183.88198333718,1
15,952.135588457708,1249.02728116979,2
14,56.8455245698387,2201.1628696275,2
15,92.7798682914481,2258.00839419734,2
14,184.015465987261,2350.78826248879,2
13,255.59738652243,2534.80372847605,2
13,40.8085222570244,2790.40111499848,3
12,95.0965687653575,2831.2096372555,3
11,60.4001186483051,2926.30620602086,3
10,203.844012046438,2986.70632466916,3
9,10.1977653018671,3190.5503367156,3
8,34.1983506149336,3200.74810201747,3
7,179.967855788693,3234.9464526324,3
6,14.0106271688501,3414.9143084211,3
5,96.3400166230158,3428.92493558995,3
4,29.1936900577612,3525.26495221296,3
3,36.8043510882867,3554.45864227072,3
2,10.9123045580313,3591.26299335901,3
1,Inf,3602.17529791704,3
