"depths","durations","times","stages"
1,8.7565115591972,0,1
2,31.1271448510508,8.7565115591972,1
3,11.7900425772678,39.883656410248,1
4,26.736953189517,51.6736989875158,1
5,6.34223880098877,78.4106521770329,1
6,120.548304721144,84.7528909780216,1
5,16.7406464671432,205.301195699166,1
6,18.9631757835597,222.041842166309,1
7,63.1006142876803,241.005017949869,1
8,113.088247417034,304.105632237549,1
9,68.3187483342791,417.193879654583,1
10,132.376120350162,485.512627988862,1
11,21.5275643039088,617.888748339024,1
12,97.2494809215094,639.416312642933,1
12,351.346960977098,736.665793564442,2
11,1036.88754006463,1088.01275454154,2
12,78.2336437824383,2124.90029460617,2
13,277.469556319178,2203.1339383886,2
14,147.605755898911,2480.60349470778,2
13,547.845347482139,2628.20925060669,2
13,51.4923399044942,3176.05459808883,3
14,589.44547101278,3227.54693799332,3
13,323.458120209888,3816.9924090061,3
12,133.815109052031,4140.45052921599,3
11,195.739910005552,4274.26563826802,3
10,129.213960377457,4470.00554827358,3
11,69.764951074987,4599.21950865103,3
10,238.274696286163,4668.98445972602,3
9,218.663552743239,4907.25915601218,3
8,98.0913080977498,5125.92270875542,3
7,172.894614064067,5224.01401685317,3
6,106.121054832126,5396.90863091724,3
5,30.5329464146134,5503.02968574936,3
6,200.999634220746,5533.56263216398,3
5,63.1254822536002,5734.56226638472,3
4,62.5933889231865,5797.68774863832,3
3,29.6640751003233,5860.28113756151,3
4,57.9964666910755,5889.94521266183,3
3,36.818143214191,5947.94167935291,3
2,18.298582002597,5984.7598225671,3
1,Inf,6003.0584045697,3
