"depths","durations","times","stages"
1,23.6141615626049,0,1
2,25.3296711417634,23.6141615626049,1
3,3.73949485525331,48.9438327043684,1
4,62.7157429456353,52.6833275596217,1
5,7.22050549465011,115.399070505257,1
4,6.27705573574868,122.619575999907,1
5,8.6582813710383,128.896631735656,1
6,0.441960272312485,137.554913106694,1
7,1.98134120795203,137.996873379007,1
8,78.730639198455,139.978214586959,1
7,63.8712781486489,218.708853785414,1
6,129.115724174158,282.580131934062,1
5,3.30878704006574,411.695856108221,1
6,69.8844368886492,415.004643148286,1
7,15.2238905718992,484.889080036936,1
8,18.0751157140053,500.112970608835,1
9,6.95141942933367,518.18808632284,1
10,104.245996057685,525.139505752174,1
11,37.9357198091784,629.385501809859,1
12,78.3331721889385,667.321221619037,1
13,187.681208067207,745.654393807976,1
13,553.408547830168,933.335601875183,2
14,1442.46813738469,1486.74414970535,2
15,27.7208163171463,2929.21228709004,2
15,482.816873435287,2956.93310340719,3
16,435.561337675806,3439.74997684248,3
15,211.609557827575,3875.31131451828,3
14,1038.06252402241,4086.92087234586,3
13,580.181500166817,5124.98339636826,3
12,171.958908350831,5705.16489653508,3
11,311.702144189589,5877.12380488591,3
10,59.3934044783691,6188.8259490755,3
9,88.0130773461924,6248.21935355387,3
8,0.716974427089554,6336.23243090006,3
7,43.5006132640692,6336.94940532715,3
6,43.4435352741621,6380.45001859122,3
5,13.9953295514442,6423.89355386539,3
4,20.4010400172174,6437.88888341683,3
3,123.570054466714,6458.28992343405,3
2,322.981900884968,6581.85997790076,3
1,Inf,6904.84187878573,3
