"depths","durations","times","stages"
1,63.1039311754924,0,1
2,13.238813673093,63.1039311754924,1
3,58.0287105234201,76.3427448485855,1
4,11.8786696755229,134.371455372006,1
5,64.4147339985781,146.250125047528,1
6,93.2859530358785,210.664859046106,1
7,52.0642435390923,303.950812081985,1
8,58.3854462937646,356.015055621077,1
9,7.81719814985962,414.400501914842,1
10,16.1062624645608,422.217700064701,1
9,21.2193776734905,438.323962529262,1
10,25.1748063345519,459.543340202753,1
11,54.9025536143993,484.718146537305,1
12,270.71560313511,539.620700151704,1
13,202.152019069401,810.336303286814,1
14,146.091798683385,1012.48832235621,1
14,196.167168969989,1158.5801210396,2
15,593.120776630419,1354.74729000959,2
14,536.027043815578,1947.86806664001,2
15,129.078941909062,2483.89511045558,2
16,236.217328394349,2612.97405236465,2
16,961.044218915851,2849.191380759,3
15,1109.62238676226,3810.23559967485,3
14,12.1212904619406,4919.85798643711,3
13,12.6441681085353,4931.97927689905,3
12,91.0417372115371,4944.62344500759,3
11,105.000873361974,5035.66518221912,3
12,175.878687309944,5140.6660555811,3
11,129.753951571585,5316.54474289104,3
10,204.450673730531,5446.29869446263,3
9,175.874045175538,5650.74936819316,3
8,19.0619734711772,5826.6234133687,3
9,423.097149469957,5845.68538683987,3
8,16.570287389146,6268.78253630983,3
7,153.999682892748,6285.35282369898,3
6,19.0564963481347,6439.35250659172,3
5,88.2736068296181,6458.40900293986,3
4,21.4295313561825,6546.68260976948,3
3,91.1185420161783,6568.11214112566,3
2,28.3316306086981,6659.23068314184,3
1,Inf,6687.56231375054,3
