"depths","times","stages"
1,0,1
5,60,1
7,120,1
9,180,1
12,240,1
12,300,1
13,360,1
13,420,1
14,480,1
14,540,1
14,600,1
15,660,1
16,720,1
16,780,1
16,840,1
16,900,2
16,960,2
16,1020,2
16,1080,2
16,1140,2
16,1200,2
16,1260,2
16,1320,2
16,1380,2
16,1440,2
16,1500,2
16,1560,2
16,1620,2
16,1680,2
15,1740,2
15,1800,3
14,1860,3
14,1920,3
14,1980,3
14,2040,3
14,2100,3
14,2160,3
14,2220,3
14,2280,3
14,2340,3
14,2400,3
13,2460,3
13,2520,3
13,2580,3
13,2640,3
13,2700,3
13,2760,3
13,2820,3
13,2880,3
13,2940,3
13,3000,3
13,3060,3
13,3120,3
13,3180,3
13,3240,3
13,3300,3
12,3360,3
12,3420,3
12,3480,3
12,3540,3
12,3600,3
12,3660,3
12,3720,3
11,3780,3
9,3840,3
9,3900,3
7,3960,3
4,4020,3
5,4080,3
6,4140,3
6,4200,3
7,4260,3
6,4320,3
5,4380,3
5,4440,3
4,4500,3
5,4560,3
3,4620,3
1,4680,3
